
center,left,right,steering,throttle,brake,speed
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_41_876.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_41_876.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_41_876.jpg, 0, 0, 0, 6.730737
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_007.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_007.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_007.jpg, -0.3895239, 0, 0, 6.565857
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_130.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_130.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_130.jpg, -0.01416658, 0, 0, 6.46921
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_255.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_255.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_255.jpg, 0, 0, 0, 6.391957
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_376.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_376.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_376.jpg, 0, 0, 0, 6.315989
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_500.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_500.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_500.jpg, 0, 0, 0, 6.228518
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_624.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_624.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_624.jpg, 0, 0, 0, 6.154522
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_749.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_749.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_749.jpg, 0, 0, 0, 6.081423
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_42_874.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_42_874.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_42_874.jpg, 0, 0, 0, 6.00839
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_000.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_000.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_000.jpg, 0, 0, 0, 5.924148
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_152.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_152.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_152.jpg, -0.4509012, 0, 0, 5.75611
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_295.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_295.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_295.jpg, -0.01877999, 0, 0, 5.652232
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_423.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_423.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_423.jpg, 0, 0, 0, 5.572728
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_577.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_577.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_577.jpg, 0, 0, 0, 5.494593
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_711.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_711.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_711.jpg, 0, 0, 0, 5.417554
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_839.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_839.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_839.jpg, 0, 0, 0, 5.341596
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_43_976.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_43_976.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_43_976.jpg, -0.4108614, 0, 0, 5.214442
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_106.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_106.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_106.jpg, -0.02406871, 0, 0, 5.125669
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_253.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_253.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_253.jpg, 0, 0, 0, 5.05357
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_376.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_376.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_376.jpg, 0, 0, 0, 4.992772
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_502.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_502.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_502.jpg, 0, 0, 0, 4.922764
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_645.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_645.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_645.jpg, -0.4290177, 0, 0, 4.789182
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_804.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_804.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_804.jpg, 0, 0, 0, 4.690805
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_44_934.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_44_934.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_44_934.jpg, 0, 0, 0, 4.634356
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_101.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_101.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_101.jpg, -0.4936311, 0, 0, 4.469029
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_240.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_240.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_240.jpg, -0.07346223, 0, 0, 4.391648
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_368.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_368.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_368.jpg, 0, 0, 0, 4.337869
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_506.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_506.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_506.jpg, -0.4134231, 0, 0, 4.224861
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_635.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_635.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_635.jpg, -0.8020371, 0, 0, 4.088524
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_777.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_777.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_777.jpg, -0.3757062, 0, 0, 4.029998
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_45_929.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_45_929.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_45_929.jpg, 0, 0, 0, 3.95755
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_063.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_063.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_063.jpg, 0, 0, 0, 3.902053
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_199.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_199.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_199.jpg, 0, 0, 0, 3.847345
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_334.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_334.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_334.jpg, 0, 0, 0, 3.801064
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_471.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_471.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_471.jpg, 0, 0, 0, 3.747773
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_607.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_607.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_607.jpg, 0, 0, 0, 3.69523
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_744.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_744.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_744.jpg, 0, 0, 0, 3.643424
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_46_876.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_46_876.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_46_876.jpg, 0, 0, 0, 3.599597
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_040.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_040.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_040.jpg, -0.4852767, 0, 0, 3.472917
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_172.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_172.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_172.jpg, -0.08359408, 0, 0, 3.421063
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_318.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_318.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_318.jpg, 0, 0, 0, 3.365436
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_468.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_468.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_468.jpg, 0, 0, 0, 3.318254
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_619.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_619.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_619.jpg, 0, 0.4518453, 0, 4.126073
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_759.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_759.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_759.jpg, 0, 0.03290758, 0, 4.137938
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_47_897.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_47_897.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_47_897.jpg, 0, 0, 0, 4.081228
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_034.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_034.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_034.jpg, 0, 0.4095042, 0, 4.61248
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_174.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_174.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_174.jpg, 0, 0.8333151, 0, 5.935781
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_314.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_314.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_314.jpg, 0, 1, 0, 7.52896
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_461.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_461.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_461.jpg, 0, 0.5607715, 0, 8.520515
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_593.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_593.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_593.jpg, 0, 0.1608148, 0, 8.679688
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_722.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_722.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_722.jpg, 0, 0, 0, 8.569732
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_48_860.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_48_860.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_48_860.jpg, 0, 0, 0, 8.449564
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_001.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_001.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_001.jpg, 0, 0, 0, 8.331082
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_143.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_143.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_143.jpg, -0.4263309, 0, 0, 8.110641
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_289.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_289.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_289.jpg, 0, 0, 0, 7.967099
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_426.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_426.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_426.jpg, 0, 0, 0, 7.855079
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_572.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_572.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_572.jpg, 0, 0, 0, 7.744926
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_703.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_703.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_703.jpg, 0, 0, 0, 7.636323
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_840.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_840.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_840.jpg, 0, 0, 0, 7.529241
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_49_990.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_49_990.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_49_990.jpg, 0, 0, 0, 7.42366
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_123.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_123.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_123.jpg, -0.3959925, 0, 0, 7.239043
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_272.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_272.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_272.jpg, 0, 0, 0, 7.113286
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_422.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_422.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_422.jpg, 0, 0, 0, 6.999189
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_555.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_555.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_555.jpg, 0, 0, 0, 6.914983
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_693.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_693.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_693.jpg, 0, 0, 0, 6.818024
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_836.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_836.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_836.jpg, 0, 0, 0, 6.722425
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_50_969.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_50_969.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_50_969.jpg, -0.3994071, 0, 0, 6.553322
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_105.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_105.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_105.jpg, -0.8085464, 0, 0, 6.317188
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_251.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_251.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_251.jpg, -0.373524, 0, 0, 6.239949
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_393.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_393.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_393.jpg, 0, 0, 0, 6.126198
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_535.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_535.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_535.jpg, 0, 0, 0, 6.04019
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_673.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_673.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_673.jpg, 0, 0, 0, 5.955496
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_801.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_801.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_801.jpg, 0, 0, 0, 5.871992
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_51_924.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_51_924.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_51_924.jpg, 0, 0, 0, 5.801351
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_054.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_054.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_054.jpg, -0.3903078, 0, 0, 5.670391
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_185.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_185.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_185.jpg, -0.7835068, 0, 0, 5.472369
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_337.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_337.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_337.jpg, -0.3304299, 0, 0, 5.389908
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_486.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_486.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_486.jpg, 0, 0, 0, 5.297339
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_657.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_657.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_657.jpg, 0, 0, 0, 5.212494
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_806.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_806.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_806.jpg, 0, 0, 0, 5.129052
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_52_948.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_52_948.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_52_948.jpg, 0, 0, 0, 5.057138
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_53_119.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_53_119.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_53_119.jpg, 0, 0, 0, 4.966156
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_53_300.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_53_300.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_53_300.jpg, 0, 0, 0, 4.876812
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_53_441.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_53_441.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_53_441.jpg, 0, 0, 0, 4.808434
